Authority,Event type,Age group,Period,Count
E08000022,Physical,Adults,2024-01-01/P1M,1789
E08000022,Physical,Adults,2024-02-01/P1M,2021
E08000022,Physical,Adults,2024-03-01/P1M,2318
E08000022,Physical,Under 12,2023-04-01/P1M,1139
E08000022,Physical,Under 12,2023-05-01/P1M,943
E08000022,Physical,Under 12,2023-06-01/P1M,1079
E08000022,Physical,Under 12,2023-07-01/P1M,1337
E08000022,Physical,Under 12,2023-08-01/P1M,2690
E08000022,Physical,Under 12,2023-09-01/P1M,1117
E08000022,Physical,Under 12,2023-10-01/P1M,1618
E08000022,Physical,Under 12,2023-11-01/P1M,1205
E08000022,Physical,Under 12,2023-12-01/P1M,1040
E08000022,Physical,Under 12,2024-01-01/P1M,1518
E08000022,Physical,Under 12,2024-02-01/P1M,1861
E08000022,Physical,Under 12,2024-03-01/P1M,1373
E10000023,Physical,All ages,2023-04-01/P1M,7701
E10000023,Physical,All ages,2023-05-01/P1M,10364
E10000023,Physical,All ages,2023-06-01/P1M,11169
E10000023,Physical,All ages,2023-07-01/P1M,20293
E10000023,Physical,All ages,2023-08-01/P1M,8924
E10000023,Physical,All ages,2023-09-01/P1M,8943
E10000023,Physical,All ages,2023-10-01/P1M,11268
E10000023,Physical,All ages,2023-11-01/P1M,13258
E10000023,Physical,All ages,2023-12-01/P1M,8849
E10000023,Physical,All ages,2024-01-01/P1M,8492
E10000023,Physical,All ages,2024-02-01/P1M,10969
E10000023,Physical,All ages,2024-03-01/P1M,10795
E10000023,Digital,All ages,2023-10-01/P1M,32
E10000023,Digital,All ages,2024-03-01/P1M,10
E06000057,Physical,All ages,,575
E06000057,Physical,All ages,,2221
E06000057,Physical,All ages,,2116
E06000057,Physical,All ages,,3058
E06000057,Physical,All ages,,4145
E06000057,Physical,All ages,,3518
E06000057,Physical,All ages,,2356
E06000057,Physical,All ages,,2922
E06000057,Physical,All ages,,4076
E06000057,Physical,All ages,,6854
E06000057,Physical,Adults,,277
E06000057,Physical,Adults,,1032
E06000057,Physical,Adults,,1108
E06000057,Physical,Adults,,1537
E06000057,Physical,Adults,,2114
E06000057,Physical,Adults,,1689
E06000057,Physical,Adults,,1148
E06000057,Physical,Adults,,1730
E06000057,Physical,Adults,,2501
E06000057,Physical,Adults,,3373
E06000057,Physical,Under 12,,298
E06000057,Physical,Under 12,,1189
E06000057,Physical,Under 12,,1008
E06000057,Physical,Under 12,,1521
E06000057,Physical,Under 12,,2031
E06000057,Physical,Under 12,,1829
E06000057,Physical,Under 12,,1208
E06000057,Physical,Under 12,,1192
E06000057,Physical,Under 12,,1575
E06000057,Physical,Under 12,,3481
E06000018,Physical,All ages,2023-04-01/P1M,4223
E06000018,Physical,All ages,2023-05-01/P1M,4531
E06000018,Physical,All ages,2023-06-01/P1M,5297
E06000018,Physical,All ages,2023-07-01/P1M,4174
E06000018,Physical,All ages,2023-08-01/P1M,4562
E06000018,Physical,All ages,2023-09-01/P1M,5399
E06000018,Physical,All ages,2023-10-01/P1M,5717
E06000018,Physical,All ages,2023-11-01/P1M,6040
E06000018,Physical,All ages,2023-12-01/P1M,5964
E06000018,Physical,All ages,2024-01-01/P1M,6206
E06000018,Physical,All ages,2024-02-01/P1M,10570
E06000018,Physical,All ages,2024-03-01/P1M,8042
E06000018,Physical,Adults,2023-04-01/P1M,2386
E06000018,Physical,Adults,2023-05-01/P1M,2569
E06000018,Physical,Adults,2023-06-01/P1M,2938
E06000018,Physical,Adults,2023-07-01/P1M,2576
E06000018,Physical,Adults,2023-08-01/P1M,2388
E06000018,Physical,Adults,2023-09-01/P1M,3066
E06000018,Physical,Adults,2023-10-01/P1M,3144
E06000018,Physical,Adults,2023-11-01/P1M,2926
E06000018,Physical,Adults,2023-12-01/P1M,3613
E06000018,Physical,Adults,2024-01-01/P1M,3322
E06000018,Physical,Adults,2024-02-01/P1M,6152
E06000018,Physical,Adults,2024-03-01/P1M,4408
E06000018,Physical,Under 12,2023-04-01/P1M,1837
E06000018,Physical,Under 12,2023-05-01/P1M,1962
E06000018,Physical,Under 12,2023-06-01/P1M,2359
E06000018,Physical,Under 12,2023-07-01/P1M,1598
E06000018,Physical,Under 12,2023-08-01/P1M,2174
E06000018,Physical,Under 12,2023-09-01/P1M,2333
E06000018,Physical,Under 12,2023-10-01/P1M,2573
E06000018,Physical,Under 12,2023-11-01/P1M,3114
E06000018,Physical,Under 12,2023-12-01/P1M,2351
E06000018,Physical,Under 12,2024-01-01/P1M,2884
E06000018,Physical,Under 12,2024-02-01/P1M,4418
E06000018,Physical,Under 12,2024-03-01/P1M,3634
E06000018,Digital,All ages,2023-04-01/P1M,47
E06000018,Digital,All ages,2023-05-01/P1M,62
E06000018,Digital,All ages,2023-06-01/P1M,133
E06000018,Digital,All ages,2023-07-01/P1M,98
E06000018,Digital,All ages,2023-08-01/P1M,31
E06000018,Digital,All ages,2023-09-01/P1M,110
E06000018,Digital,All ages,2023-10-01/P1M,180
E06000018,Digital,All ages,2023-11-01/P1M,150
E06000018,Digital,All ages,2023-12-01/P1M,106
E06000018,Digital,All ages,2024-01-01/P1M,103
E06000018,Digital,All ages,2024-02-01/P1M,125
E06000018,Digital,All ages,2024-03-01/P1M,21
E06000018,Digital,Adults,2023-04-01/P1M,47
E06000018,Digital,Adults,2023-05-01/P1M,62
E06000018,Digital,Adults,2023-06-01/P1M,133
E06000018,Digital,Adults,2023-07-01/P1M,98
E06000018,Digital,Adults,2023-08-01/P1M,31
E06000018,Digital,Adults,2023-09-01/P1M,110
E06000018,Digital,Adults,2023-10-01/P1M,180
E06000018,Digital,Adults,2023-11-01/P1M,150
E06000018,Digital,Adults,2023-12-01/P1M,106
E06000018,Digital,Adults,2024-01-01/P1M,103
E06000018,Digital,Adults,2024-02-01/P1M,125
E06000018,Digital,Adults,2024-03-01/P1M,21
E10000024,Physical,All ages,2023-04-01/P1M,19723
E10000024,Physical,All ages,2023-05-01/P1M,20877
E10000024,Physical,All ages,2023-06-01/P1M,27253
E10000024,Physical,All ages,2023-07-01/P1M,33265
E10000024,Physical,All ages,2023-08-01/P1M,20837
E10000024,Physical,All ages,2023-09-01/P1M,21131
E10000024,Physical,All ages,2023-10-01/P1M,23942
E10000024,Physical,All ages,2023-11-01/P1M,30869
E10000024,Physical,All ages,2023-12-01/P1M,19243
E10000024,Physical,All ages,2024-01-01/P1M,22861
E10000024,Physical,All ages,2024-02-01/P1M,30803
E10000024,Physical,All ages,2024-03-01/P1M,29432
E10000024,Digital,All ages,2023-04-01/P1M,2632
E10000024,Digital,All ages,2023-05-01/P1M,1099
E10000024,Digital,All ages,2023-06-01/P1M,1181
E10000024,Digital,All ages,2023-07-01/P1M,3698
E10000024,Digital,All ages,2023-08-01/P1M,400
E10000024,Digital,All ages,2023-09-01/P1M,1488
E10000024,Digital,All ages,2023-10-01/P1M,162
E10000024,Digital,All ages,2023-11-01/P1M,1173
E10000024,Digital,All ages,2023-12-01/P1M,308
E10000024,Digital,All ages,2024-01-01/P1M,304
E10000024,Digital,All ages,2024-02-01/P1M,336
E10000024,Digital,All ages,2024-03-01/P1M,1937
E08000004,Physical,All ages,2023-04-01/P1M,5168
E08000004,Physical,All ages,2023-05-01/P1M,4068
E08000004,Physical,All ages,2023-06-01/P1M,3981
E08000004,Physical,All ages,2023-07-01/P1M,5721
E08000004,Physical,All ages,2023-08-01/P1M,4703
E08000004,Physical,All ages,2023-09-01/P1M,5520
E08000004,Physical,All ages,2023-10-01/P1M,3145
E08000004,Physical,All ages,2023-11-01/P1M,6438
E08000004,Physical,All ages,2023-12-01/P1M,3530
E08000004,Physical,All ages,2024-01-01/P1M,4808
E08000004,Physical,All ages,2024-02-01/P1M,6369
E08000004,Physical,All ages,2024-03-01/P1M,4342
E08000004,Physical,Adults,2023-04-01/P1M,3724
E08000004,Physical,Adults,2023-05-01/P1M,2951
E08000004,Physical,Adults,2023-06-01/P1M,2830
E08000004,Physical,Adults,2023-07-01/P1M,3561
E08000004,Physical,Adults,2023-08-01/P1M,2743
E08000004,Physical,Adults,2023-09-01/P1M,4237
E08000004,Physical,Adults,2023-10-01/P1M,1683
E08000004,Physical,Adults,2023-11-01/P1M,5173
E08000004,Physical,Adults,2023-12-01/P1M,1497
E08000004,Physical,Adults,2024-01-01/P1M,2483
E08000004,Physical,Adults,2024-02-01/P1M,3416
E08000004,Physical,Adults,2024-03-01/P1M,3299
E08000004,Physical,Under 12,2023-04-01/P1M,1425
E08000004,Physical,Under 12,2023-05-01/P1M,1109
E08000004,Physical,Under 12,2023-06-01/P1M,1137
E08000004,Physical,Under 12,2023-07-01/P1M,2136
E08000004,Physical,Under 12,2023-08-01/P1M,1897
E08000004,Physical,Under 12,2023-09-01/P1M,1283
E08000004,Physical,Under 12,2023-10-01/P1M,1452
E08000004,Physical,Under 12,2023-11-01/P1M,1251
E08000004,Physical,Under 12,2023-12-01/P1M,2014
E08000004,Physical,Under 12,2024-01-01/P1M,2295
E08000004,Physical,Under 12,2024-02-01/P1M,2935
E08000004,Physical,Under 12,2024-03-01/P1M,1025
E08000004,Physical,12-17,2023-04-01/P1M,19
E08000004,Physical,12-17,2023-05-01/P1M,8
E08000004,Physical,12-17,2023-06-01/P1M,14
E08000004,Physical,12-17,2023-07-01/P1M,24
E08000004,Physical,12-17,2023-08-01/P1M,63
E08000004,Physical,12-17,2023-10-01/P1M,10
E08000004,Physical,12-17,2023-11-01/P1M,14
E08000004,Physical,12-17,2023-12-01/P1M,19
E08000004,Physical,12-17,2024-01-01/P1M,30
E08000004,Physical,12-17,2024-02-01/P1M,18
E08000004,Physical,12-17,2024-03-01/P1M,18
E08000004,Digital,All ages,2023-07-01/P1M,379
E08000004,Digital,Adults,2023-07-01/P1M,379
E10000025,Physical,All ages,2023-04-01/P1M,11303
E10000025,Physical,All ages,2023-05-01/P1M,14510
E10000025,Physical,All ages,2023-06-01/P1M,14774
E10000025,Physical,All ages,2023-07-01/P1M,24598
E10000025,Physical,All ages,2023-08-01/P1M,14555
E10000025,Physical,All ages,2023-09-01/P1M,12859
E10000025,Physical,All ages,2023-10-01/P1M,17779
E10000025,Physical,All ages,2023-11-01/P1M,17736
E10000025,Physical,All ages,2023-12-01/P1M,12616
E10000025,Physical,All ages,2024-01-01/P1M,15689
E10000025,Physical,All ages,2024-02-01/P1M,18850
E10000025,Physical,All ages,2024-03-01/P1M,17910
E10000025,Physical,Adults,2023-04-01/P1M,2282
E10000025,Physical,Adults,2023-05-01/P1M,4383
E10000025,Physical,Adults,2023-06-01/P1M,2537
E10000025,Physical,Adults,2023-07-01/P1M,2605
E10000025,Physical,Adults,2023-08-01/P1M,2050
E10000025,Physical,Adults,2023-09-01/P1M,2359
E10000025,Physical,Adults,2023-10-01/P1M,2767
E10000025,Physical,Adults,2023-11-01/P1M,3211
E10000025,Physical,Adults,2023-12-01/P1M,2400
E10000025,Physical,Adults,2024-01-01/P1M,2775
E10000025,Physical,Adults,2024-02-01/P1M,4359
E10000025,Physical,Adults,2024-03-01/P1M,2835
E10000025,Physical,Under 12,2023-04-01/P1M,9021
E10000025,Physical,Under 12,2023-05-01/P1M,10127
E10000025,Physical,Under 12,2023-06-01/P1M,12237
E10000025,Physical,Under 12,2023-07-01/P1M,21993
E10000025,Physical,Under 12,2023-08-01/P1M,12505
E10000025,Physical,Under 12,2023-09-01/P1M,10500
E10000025,Physical,Under 12,2023-10-01/P1M,15012
E10000025,Physical,Under 12,2023-11-01/P1M,14525
E10000025,Physical,Under 12,2023-12-01/P1M,10216
E10000025,Physical,Under 12,2024-01-01/P1M,12914
E10000025,Physical,Under 12,2024-02-01/P1M,14491
E10000025,Physical,Under 12,2024-03-01/P1M,15075
E06000031,Physical,All ages,2023-04-01/P1M,1819
E06000031,Physical,All ages,2023-05-01/P1M,1636
E06000031,Physical,All ages,2023-06-01/P1M,1841
E06000031,Physical,All ages,2023-07-01/P1M,2036
E06000031,Physical,All ages,2023-08-01/P1M,1609
E06000031,Physical,All ages,2023-09-01/P1M,1190
E06000031,Physical,All ages,2023-10-01/P1M,2096
E06000031,Physical,All ages,2023-11-01/P1M,1527
E06000031,Physical,All ages,2023-12-01/P1M,907
E06000031,Physical,All ages,2024-01-01/P1M,1531
E06000031,Physical,All ages,2024-02-01/P1M,1837
E06000031,Physical,All ages,2024-03-01/P1M,1751
E06000031,Physical,Adults,2023-04-01/P1M,920
E06000031,Physical,Adults,2023-05-01/P1M,761
E06000031,Physical,Adults,2023-06-01/P1M,874
E06000031,Physical,Adults,2023-07-01/P1M,748
E06000031,Physical,Adults,2023-08-01/P1M,861
E06000031,Physical,Adults,2023-09-01/P1M,665
E06000031,Physical,Adults,2023-10-01/P1M,1255
E06000031,Physical,Adults,2023-11-01/P1M,994
E06000031,Physical,Adults,2023-12-01/P1M,437
E06000031,Physical,Adults,2024-01-01/P1M,887
E06000031,Physical,Adults,2024-02-01/P1M,1035
E06000031,Physical,Adults,2024-03-01/P1M,889
E06000031,Physical,Under 12,2023-04-01/P1M,899
E06000031,Physical,Under 12,2023-05-01/P1M,873
E06000031,Physical,Under 12,2023-06-01/P1M,967
E06000031,Physical,Under 12,2023-07-01/P1M,1288
E06000031,Physical,Under 12,2023-08-01/P1M,748
E06000031,Physical,Under 12,2023-09-01/P1M,525
E06000031,Physical,Under 12,2023-10-01/P1M,841
E06000031,Physical,Under 12,2023-11-01/P1M,533
E06000031,Physical,Under 12,2023-12-01/P1M,470
E06000031,Physical,Under 12,2024-01-01/P1M,644
E06000031,Physical,Under 12,2024-02-01/P1M,802
E06000031,Physical,Under 12,2024-03-01/P1M,862
E06000031,Physical,12-17,2023-05-01/P1M,2
E06000044,Physical,All ages,2023-04-01/P1M,1312
E06000044,Physical,All ages,2023-05-01/P1M,1565
E06000044,Physical,All ages,2023-06-01/P1M,1546
E06000044,Physical,All ages,2023-07-01/P1M,1349
E06000044,Physical,All ages,2023-08-01/P1M,1508
E06000044,Physical,All ages,2023-09-01/P1M,1648
E06000044,Physical,All ages,2023-10-01/P1M,2950
E06000044,Physical,All ages,2023-11-01/P1M,1714
E06000044,Physical,All ages,2023-12-01/P1M,2128
E06000044,Physical,All ages,2024-01-01/P1M,1575
E06000044,Physical,All ages,2024-02-01/P1M,2087
E06000044,Physical,All ages,2024-03-01/P1M,2015
E06000044,Physical,Adults,2023-04-01/P1M,455
E06000044,Physical,Adults,2023-05-01/P1M,404
E06000044,Physical,Adults,2023-06-01/P1M,450
E06000044,Physical,Adults,2023-07-01/P1M,289
E06000044,Physical,Adults,2023-08-01/P1M,400
E06000044,Physical,Adults,2023-09-01/P1M,387
E06000044,Physical,Adults,2023-10-01/P1M,650
E06000044,Physical,Adults,2023-11-01/P1M,503
E06000044,Physical,Adults,2023-12-01/P1M,768
E06000044,Physical,Adults,2024-01-01/P1M,575
E06000044,Physical,Adults,2024-02-01/P1M,761
E06000044,Physical,Adults,2024-03-01/P1M,619
E06000044,Physical,Under 12,2023-04-01/P1M,857
E06000044,Physical,Under 12,2023-05-01/P1M,1161
E06000044,Physical,Under 12,2023-06-01/P1M,1096
E06000044,Physical,Under 12,2023-07-01/P1M,1060
E06000044,Physical,Under 12,2023-08-01/P1M,1108
E06000044,Physical,Under 12,2023-09-01/P1M,1249
E06000044,Physical,Under 12,2023-10-01/P1M,1729
E06000044,Physical,Under 12,2023-11-01/P1M,1191
E06000044,Physical,Under 12,2023-12-01/P1M,1360
E06000044,Physical,Under 12,2024-01-01/P1M,982
E06000044,Physical,Under 12,2024-02-01/P1M,1326
E06000044,Physical,Under 12,2024-03-01/P1M,1396
E06000044,Physical,12-17,2023-09-01/P3M,12
E06000044,Physical,12-17,2023-10-01/P3M,39
E06000044,Physical,12-17,2023-11-01/P3M,20
E06000044,Physical,12-17,2024-01-01/P3M,18
E06000044,Digital,Adults,2023-06-01/P3M,100
E06000044,Digital,Adults,2023-07-01/P3M,96
E06000038,Physical,All ages,2023-04-01/P1M,1934
E06000038,Physical,All ages,2023-05-01/P1M,1467
E06000038,Physical,All ages,2023-06-01/P1M,2314
E06000038,Physical,All ages,2023-07-01/P1M,2333
E06000038,Physical,All ages,2023-08-01/P1M,2485
E06000038,Physical,All ages,2023-09-01/P1M,1683
E06000038,Physical,All ages,2023-10-01/P1M,2987
E06000038,Physical,All ages,2023-11-01/P1M,2179
E06000038,Physical,All ages,2023-12-01/P1M,2039
E06000038,Physical,All ages,2024-01-01/P1M,2399
E06000038,Physical,All ages,2024-02-01/P1M,2974
E06000038,Physical,All ages,2024-03-01/P1M,2599
E06000038,Physical,Adults,2023-04-01/P1M,874
E06000038,Physical,Adults,2023-05-01/P1M,623
E06000038,Physical,Adults,2023-06-01/P1M,1070
E06000038,Physical,Adults,2023-07-01/P1M,1024
E06000038,Physical,Adults,2023-08-01/P1M,1125
E06000038,Physical,Adults,2023-09-01/P1M,732
E06000038,Physical,Adults,2023-10-01/P1M,1350
E06000038,Physical,Adults,2023-11-01/P1M,1086
E06000038,Physical,Adults,2023-12-01/P1M,946
E06000038,Physical,Adults,2024-01-01/P1M,1172
E06000038,Physical,Adults,2024-02-01/P1M,1358
E06000038,Physical,Adults,2024-03-01/P1M,1187
E06000038,Physical,Under 12,2023-04-01/P1M,1060
E06000038,Physical,Under 12,2023-05-01/P1M,844
E06000038,Physical,Under 12,2023-06-01/P1M,1244
E06000038,Physical,Under 12,2023-07-01/P1M,1309
E06000038,Physical,Under 12,2023-08-01/P1M,1360
E06000038,Physical,Under 12,2023-09-01/P1M,951
E06000038,Physical,Under 12,2023-10-01/P1M,1637
E06000038,Physical,Under 12,2023-11-01/P1M,1093
E06000038,Physical,Under 12,2023-12-01/P1M,1093
E06000038,Physical,Under 12,2024-01-01/P1M,1227
E06000038,Physical,Under 12,2024-02-01/P1M,1616
E06000038,Physical,Under 12,2024-03-01/P1M,1412
E08000005,Physical,All ages,2023-06-01/P3M,5000
E08000005,Physical,All ages,2023-09-01/P3M,4500
E08000005,Physical,All ages,2023-12-01/P3M,5000
E08000005,Physical,All ages,2024-03-01/P3M,5295
E08000005,Physical,Adults,2023-06-01/P3M,2000
E08000005,Physical,Adults,2023-09-01/P3M,2000
E08000005,Physical,Adults,2023-12-01/P3M,2000
E08000005,Physical,Adults,2024-03-01/P3M,2295
E08000005,Physical,Under 12,2023-06-01/P3M,3000
E08000005,Physical,Under 12,2023-09-01/P3M,2500
E08000005,Physical,Under 12,2023-12-01/P3M,2500
E08000005,Physical,Under 12,2024-03-01/P3M,3000
E08000005,Digital,All ages,2023-06-01/P3M,50
E08000005,Digital,All ages,2023-09-01/P3M,50
E08000005,Digital,All ages,2023-12-01/P3M,50
E08000005,Digital,All ages,2024-03-01/P3M,50
E08000005,Digital,Adults,2023-06-01/P3M,50
E08000005,Digital,Adults,2023-09-01/P3M,50
E08000005,Digital,Adults,2023-12-01/P3M,50
E08000005,Digital,Adults,2024-03-01/P3M,50
E08000018,Physical,All ages,2023-04-01/P1M,9118
E08000018,Physical,All ages,2023-05-01/P1M,9465
E08000018,Physical,All ages,2023-06-01/P1M,9511
E08000018,Physical,All ages,2023-07-01/P1M,10362
E08000018,Physical,All ages,2023-08-01/P1M,10413
E08000018,Physical,All ages,2023-09-01/P1M,10495
E08000018,Physical,All ages,2023-10-01/P1M,12022
E08000018,Physical,All ages,2023-11-01/P1M,9670
E08000018,Physical,All ages,2023-12-01/P1M,6412
E08000018,Physical,All ages,2024-01-01/P1M,10282
E08000018,Physical,All ages,2024-02-01/P1M,10898
E08000018,Physical,All ages,2024-03-01/P1M,12496
E08000018,Physical,Adults,2023-04-01/P1M,5435
E08000018,Physical,Adults,2023-05-01/P1M,6049
E08000018,Physical,Adults,2023-06-01/P1M,6010
E08000018,Physical,Adults,2023-07-01/P1M,5862
E08000018,Physical,Adults,2023-08-01/P1M,6115
E08000018,Physical,Adults,2023-09-01/P1M,5888
E08000018,Physical,Adults,2023-10-01/P1M,7283
E08000018,Physical,Adults,2023-11-01/P1M,5814
E08000018,Physical,Adults,2023-12-01/P1M,3817
E08000018,Physical,Adults,2024-01-01/P1M,5833
E08000018,Physical,Adults,2024-02-01/P1M,6446
E08000018,Physical,Adults,2024-03-01/P1M,6853
E08000018,Physical,Under 12,2023-04-01/P1M,3683
E08000018,Physical,Under 12,2023-05-01/P1M,3416
E08000018,Physical,Under 12,2023-06-01/P1M,3501
E08000018,Physical,Under 12,2023-07-01/P1M,4500
E08000018,Physical,Under 12,2023-08-01/P1M,4298
E08000018,Physical,Under 12,2023-09-01/P1M,4607
E08000018,Physical,Under 12,2023-10-01/P1M,4739
E08000018,Physical,Under 12,2023-11-01/P1M,3856
E08000018,Physical,Under 12,2023-12-01/P1M,2595
E08000018,Physical,Under 12,2024-01-01/P1M,4449
E08000018,Physical,Under 12,2024-02-01/P1M,4452
E08000018,Physical,Under 12,2024-03-01/P1M,5643
E06000040,Physical,All ages,2023-04-01/P1M,2672
E06000040,Physical,All ages,2023-05-01/P1M,3248
E06000040,Physical,All ages,2023-06-01/P1M,2914
E06000040,Physical,All ages,2023-07-01/P1M,3143
E06000040,Physical,All ages,2023-08-01/P1M,1825
E06000040,Physical,All ages,2023-09-01/P1M,3643
E06000040,Physical,All ages,2023-10-01/P1M,3492
E06000040,Physical,All ages,2023-11-01/P1M,3566
E06000040,Physical,All ages,2023-12-01/P1M,2001
E06000040,Physical,All ages,2024-01-01/P1M,3659
E06000040,Physical,All ages,2024-02-01/P1M,2857
E06000040,Physical,All ages,2024-03-01/P1M,2131
E06000040,Digital,All ages,2023-04-01/P1M,15
E06000017,Physical,All ages,2023-04-01/P1M,237
E06000017,Physical,All ages,2023-05-01/P1M,296
E06000017,Physical,All ages,2023-06-01/P1M,108
E06000017,Physical,All ages,2023-07-01/P1M,185
E06000017,Physical,All ages,2023-08-01/P1M,235
E06000017,Physical,All ages,2023-09-01/P1M,131
E06000017,Physical,All ages,2023-10-01/P1M,212
E06000017,Physical,All ages,2023-11-01/P1M,177
E06000017,Physical,All ages,2023-12-01/P1M,196
E06000017,Physical,All ages,2024-01-01/P1M,187
E06000017,Physical,All ages,2024-02-01/P1M,123
E06000017,Physical,All ages,2024-03-01/P1M,154
E06000017,Physical,Adults,2023-04-01/P1M,92
E06000017,Physical,Adults,2023-05-01/P1M,188
E06000017,Physical,Adults,2023-06-01/P1M,53
E06000017,Physical,Adults,2023-07-01/P1M,71
E06000017,Physical,Adults,2023-08-01/P1M,92
E06000017,Physical,Adults,2023-09-01/P1M,54
E06000017,Physical,Adults,2023-10-01/P1M,86
E06000017,Physical,Adults,2023-11-01/P1M,73
E06000017,Physical,Adults,2023-12-01/P1M,77
E06000017,Physical,Adults,2024-01-01/P1M,65
E06000017,Physical,Adults,2024-02-01/P1M,62
E06000017,Physical,Adults,2024-03-01/P1M,57
E08000006,Physical,All ages,2023-04-01/P1M,2157
E08000006,Physical,All ages,2023-05-01/P1M,3120
E08000006,Physical,All ages,2023-06-01/P1M,3399
E08000006,Physical,All ages,2023-07-01/P1M,3186
E08000006,Physical,All ages,2023-08-01/P1M,1945
E08000006,Physical,All ages,2023-09-01/P1M,3082
E08000006,Physical,All ages,2023-10-01/P1M,6934
E08000006,Physical,All ages,2023-11-01/P1M,5960
E08000006,Physical,All ages,2023-12-01/P1M,3230
E08000006,Physical,All ages,2024-01-01/P1M,7485
E08000006,Physical,All ages,2024-02-01/P1M,11389
E08000006,Physical,All ages,2024-03-01/P1M,6147
E08000006,Digital,All ages,2023-04-01/P1M,11
E08000006,Digital,All ages,2023-05-01/P1M,12
E08000006,Digital,All ages,2023-06-01/P1M,13
E08000006,Digital,All ages,2023-07-01/P1M,10
E08000006,Digital,All ages,2023-09-01/P1M,19
E08000006,Digital,All ages,2023-10-01/P1M,24
E08000006,Digital,All ages,2023-11-01/P1M,17
E08000006,Digital,All ages,2023-12-01/P1M,12
E08000006,Digital,All ages,2024-01-01/P1M,21
E08000006,Digital,All ages,2024-02-01/P1M,22
E08000006,Digital,All ages,2024-03-01/P1M,19
E08000006,Digital,Adults,2023-04-01/P1M,11
E08000006,Digital,Adults,2023-05-01/P1M,12
E08000006,Digital,Adults,2023-06-01/P1M,13
E08000006,Digital,Adults,2023-07-01/P1M,10
E08000006,Digital,Adults,2023-09-01/P1M,19
E08000006,Digital,Adults,2023-10-01/P1M,24
E08000006,Digital,Adults,2023-11-01/P1M,17
E08000006,Digital,Adults,2023-12-01/P1M,12
E08000006,Digital,Adults,2024-01-01/P1M,21
E08000006,Digital,Adults,2024-02-01/P1M,22
E08000006,Digital,Adults,2024-03-01/P1M,19
E08000028,Physical,All ages,2023-04-01/P1M,12507
E08000028,Physical,All ages,2023-05-01/P1M,11628
E08000028,Physical,All ages,2023-06-01/P1M,12104
E08000028,Physical,All ages,2023-07-01/P1M,11827
E08000028,Physical,All ages,2023-08-01/P1M,11789
E08000028,Physical,All ages,2023-09-01/P1M,10123
E08000028,Physical,All ages,2023-10-01/P1M,11547
E08000028,Physical,All ages,2023-11-01/P1M,12021
E08000028,Physical,All ages,2023-12-01/P1M,10758
E08000028,Physical,All ages,2024-01-01/P1M,13335
E08000028,Physical,All ages,2024-02-01/P1M,17419
E08000028,Physical,All ages,2024-03-01/P1M,16988
E08000014,Physical,All ages,2023-06-01/P3M,2731
E08000014,Physical,All ages,2023-09-01/P3M,5481
E08000014,Physical,All ages,2023-12-01/P3M,3064
E08000014,Physical,All ages,2024-03-01/P3M,3401
E08000014,Physical,Adults,2023-06-01/P3M,1287
E08000014,Physical,Adults,2023-09-01/P3M,354
E08000014,Physical,Adults,2023-12-01/P3M,474
E08000014,Physical,Adults,2024-03-01/P3M,8120
E08000014,Physical,Under 12,2023-06-01/P3M,1392
E08000014,Physical,Under 12,2023-09-01/P3M,5075
E08000014,Physical,Under 12,2023-12-01/P3M,2086
E08000014,Physical,Under 12,2024-03-01/P3M,2556
E08000014,Physical,12-17,2023-06-01/P3M,52
E08000014,Physical,12-17,2023-09-01/P3M,52
E08000014,Physical,12-17,2023-12-01/P3M,54
E08000014,Physical,12-17,2024-03-01/P3M,33
E08000014,Digital,All ages,2023-06-01/P3M,64
E08000014,Digital,All ages,2023-09-01/P3M,67
E08000014,Digital,All ages,2023-12-01/P3M,57
E08000014,Digital,All ages,2024-03-01/P3M,64
E08000014,Digital,Under 12,2023-06-01/P3M,64
E08000014,Digital,Under 12,2024-03-01/P3M,64
E08000014,Digital,12-17,2023-09-01/P3M,67
E08000014,Digital,12-17,2023-12-01/P3M,57
E08000019,Physical,All ages,2023-04-01/P1M,2934
E08000019,Physical,All ages,2023-05-01/P1M,4455
E08000019,Physical,All ages,2023-06-01/P1M,4174
E08000019,Physical,All ages,2023-07-01/P1M,3732
E08000019,Physical,All ages,2023-08-01/P1M,2206
E08000019,Physical,All ages,2023-09-01/P1M,1849
E08000019,Physical,All ages,2023-10-01/P1M,4011
E08000019,Physical,All ages,2023-11-01/P1M,4401
E08000019,Physical,All ages,2023-12-01/P1M,2913
E08000019,Physical,All ages,2024-01-01/P1M,3951
E08000019,Physical,All ages,2024-02-01/P1M,4903
E08000019,Physical,All ages,2024-03-01/P1M,3911
E08000019,Physical,Adults,2023-04-01/P1M,1853
E08000019,Physical,Adults,2023-05-01/P1M,1984
E08000019,Physical,Adults,2023-06-01/P1M,2242
E08000019,Physical,Adults,2023-07-01/P1M,2076
E08000019,Physical,Adults,2023-08-01/P1M,1410
E08000019,Physical,Adults,2023-09-01/P1M,1153
E08000019,Physical,Adults,2023-10-01/P1M,2711
E08000019,Physical,Adults,2023-11-01/P1M,2594
E08000019,Physical,Adults,2023-12-01/P1M,1744
E08000019,Physical,Adults,2024-01-01/P1M,1718
E08000019,Physical,Adults,2024-02-01/P1M,2760
E08000019,Physical,Adults,2024-03-01/P1M,1932
